id,web_name,team,pos,now_cost,cost_change_event,selected_by_percent,transfers_in_event,transfers_out_event
631,Mbaye,AVL,MID,60,0,0.1,697,943
667,Wright,AVL,GK,40,0,0.1,5111,456
57,Petrović,BOU,GK,45,0,3.0,4524,8375
58,Forster,BOU,GK,40,0,3.5,6527,5397
59,Dennis,BOU,GK,40,0,0.1,0,439
60,Hill,BOU,DEF,55,0,0.8,2390,2339
61,Truffert,BOU,DEF,54,-1,3.0,3530,9602
62,Diakité,BOU,DEF,49,-1,0.2,388,768
63,Milosavljević,BOU,DEF,49,0,0.0,18,33
64,Smith,BOU,DEF,45,0,0.1,310,368
65,J.Araujo,BOU,DEF,44,0,0.0,25,38
66,Soler,BOU,DEF,40,0,0.3,600,902
67,Rayan,BOU,MID,63,-1,1.6,3031,7956
68,Tavernier,BOU,MID,61,0,6.7,65351,33411
69,Scott,BOU,MID,61,0,5.7,17059,31266
70,Kluivert,BOU,MID,60,0,0.9,2268,14019
71,Cook,BOU,MID,50,0,0.2,207,914
72,Gannon-Doak,BOU,MID,49,0,0.1,106,303
73,Adams,BOU,MID,50,0,0.3,840,1303
74,Brooks,BOU,MID,50,0,0.1,131,264
75,Christie,BOU,MID,50,0,0.0,232,190
76,Tóth.A,BOU,MID,49,0,0.0,19,45
77,Adli,BOU,MID,49,0,0.0,19,58
78,Kroupi.Jr,BOU,MID,74,0,0.2,134,639
79,Evanilson,BOU,FWD,60,0,3.2,13043,16855
80,Enes Ünal,BOU,FWD,55,0,0.0,0,33
81,Rodríguez,BOU,FWD,60,0,0.1,546,538
566,Silva,BOU,DEF,50,0,0.4,3522,1981
573,Sanchez,BOU,DEF,44,0,0.2,118,323
608,Jebbison,BOU,FWD,50,0,0.1,681,689
615,Di Gregorio,BOU,GK,45,0,0.0,143,146
82,Kelleher,BRE,GK,50,0,6.1,16220,9495
83,Valdimarsson,BRE,GK,45,0,0.1,219,257
84,Collins,BRE,DEF,54,0,1.0,82,7322
85,Van den Berg,BRE,DEF,49,0,0.1,28,242
86,Lewis-Potter,BRE,MID,55,0,1.7,3038,9987
87,Ajer,BRE,DEF,45,0,3.9,9105,17656
88,Kayode,BRE,DEF,46,0,7.6,10777,16415
89,Henry,BRE,DEF,44,0,0.2,125,455
90,Hickey,BRE,DEF,45,0,0.1,141,191
92,Ji-soo,BRE,DEF,44,-1,0.0,49,74
93,Schuster,BRE,DEF,45,0,0.3,12884,1449
94,Schade,BRE,MID,62,1,10.7,320967,16331
95,O.Dango,BRE,MID,63,0,0.5,613,2935
96,Damsgaard,BRE,MID,54,0,0.4,1163,1655
97,Jensen,BRE,MID,54,0,0.1,14,484
98,Janelt,BRE,MID,50,0,2.5,15859,14348
99,Milambo,BRE,MID,50,0,0.0,6,6
100,Carvalho,BRE,MID,50,0,0.0,515,131
102,Yarmoliuk,BRE,MID,48,0,0.7,1023,2534
103,Dasilva,BRE,MID,49,0,0.0,7,80
105,Anthony,BRE,MID,59,0,0.1,1850,451
106,Thiago,BRE,FWD,78,0,9.0,42863,29103
107,Furo,BRE,FWD,45,0,0.9,468,7734
108,Wilson,BRE,FWD,54,-1,0.3,877,2011
565,M.Sangaré,BRE,MID,56,-1,10.1,6773,121223
620,Diouf,BRE,DEF,45,0,0.1,362,563
657,Nunes,BRE,MID,45,0,0.0,271,214
660,Fredrick,BRE,DEF,40,0,0.0,400,45
661,Balcombe,BRE,GK,40,0,0.0,2339,378
109,Verbruggen,BHA,GK,45,0,21.7,55787,55396
111,Steele,BHA,GK,40,0,4.1,5769,11760
113,F.Kadıoğlu,BHA,DEF,44,0,1.6,3174,5504
114,Boscagli,BHA,DEF,45,0,0.3,1545,578
115,De Cuyper,BHA,DEF,49,0,27.3,234794,14422
116,Dunk,BHA,DEF,45,0,1.5,7230,6380
117,Coppola,BHA,DEF,45,0,0.0,82,70
118,Igor,BHA,DEF,45,0,0.0,0,228
119,Costinha,BHA,DEF,45,0,0.0,113,105
120,Svoboda,BHA,DEF,50,0,0.1,1067,345
121,Mitoma,BHA,MID,59,0,0.0,82,126
122,Minteh,BHA,MID,58,-1,0.0,33,155
123,Hinshelwood,BHA,MID,59,0,0.6,168,5369
124,Groß,BHA,MID,58,1,27.7,673263,8144
125,Georginio,BHA,FWD,53,-1,0.5,2017,3138
126,O'Riley,BHA,MID,54,0,0.1,299,436
127,Gomez,BHA,MID,50,0,4.0,9701,32674
128,Buonanotte,BHA,MID,50,0,0.0,0,5
129,Ayari,BHA,MID,54,0,0.4,1744,1611
130,Wieffer,BHA,DEF,49,0,0.2,25,1552
132,Howell,BHA,MID,45,0,0.0,0,159
133,Watson,BHA,MID,50,0,0.0,0,3
134,Oriola,BHA,MID,45,0,0.2,269,1095
135,Yohanna,BHA,MID,49,0,0.0,8,302
137,Tzimas,BHA,FWD,54,0,0.0,27,38
138,Kostoulas,BHA,FWD,56,1,3.5,252560,10862
139,Ferguson,BHA,FWD,50,0,0.0,96,206
328,Struijk,BHA,DEF,49,0,0.2,620,464
504,Vuskovic,BHA,DEF,50,0,3.5,42835,8991
594,David,BHA,FWD,59,-1,0.2,2411,1740
600,Osman,BHA,MID,50,0,0.0,88,101
605,Yalcouyé,BHA,MID,45,0,4.0,20653,27753
614,Hadjam,BHA,DEF,45,0,0.0,200,206
624,Cozier-Duberry,BHA,MID,50,0,0.0,0,3
639,Andrés,BHA,MID,55,0,0.0,2131,217
652,Azeez,BHA,MID,55,0,0.0,14,36
658,Ibrahim,BHA,MID,45,0,0.0,245,176
28,Martinez,CHE,GK,50,0,4.8,5552,17922
40,Rogers,CHE,MID,77,0,40.4,110815,55850
101,Henderson,CHE,MID,49,0,0.0,398,112
136,Welbeck,CHE,FWD,59,0,1.0,5653,7468
140,Sánchez,CHE,GK,49,0,0.7,0,3428
141,Jörgensen,CHE,GK,50,0,0.0,0,24
142,James,CHE,DEF,54,0,5.9,479,64498
143,Chalobah,CHE,DEF,55,0,0.1,0,223
144,Gusto,CHE,DEF,49,-1,1.0,1353,5848
145,Fofana,CHE,DEF,50,0,0.2,1802,949
146,B.Badiashile,CHE,DEF,45,0,0.0,0,36
148,Hato,CHE,DEF,45,0,0.8,607,6286
149,Colwill,CHE,DEF,48,-1,0.9,820,4409
150,M.Sarr,CHE,DEF,45,0,0.0,0,121
151,Acheampong,CHE,DEF,45,0,0.3,321,1536
152,Palestra,CHE,DEF,53,0,0.6,151,3062
154,Palmer,CHE,MID,97,0,26.2,39954,116559
156,Neto,CHE,MID,65,0,1.4,3535,7916
157,Estêvão,CHE,MID,63,0,0.7,1231,3460
158,Gittens,CHE,MID,58,-1,0.0,119,171
159,Caicedo,CHE,MID,53,0,1.1,316,7069
161,Lavia,CHE,MID,50,0,0.2,310,2064
163,D.Essugo,CHE,MID,45,0,0.1,0,563
164,Quenda,CHE,MID,53,0,0.0,52,134
165,João Pedro,CHE,FWD,77,-1,65.8,43207,326148
168,Marc Guiu,CHE,FWD,50,0,0.2,0,1195
169,Mheuka,CHE,FWD,45,0,0.5,3406,2718
170,Emegha,CHE,FWD,50,0,0.1,59,848
200,Lacroix,CHE,DEF,59,-1,6.8,5660,23586
560,Penders,CHE,GK,44,0,0.1,191,230
561,Anselmino,CHE,DEF,45,0,0.0,47,90
568,Barco,CHE,MID,54,0,0.1,175,353
583,Chavarria,CHE,DEF,49,0,0.1,323,418
662,Nicoll-Jazuli,CHE,MID,45,0,0.0,271,50
91,Pinnock,COV,DEF,45,0,0.1,285,173
104,Onyeka,COV,MID,49,0,0.1,132,342
110,Rushworth,COV,GK,45,0,0.8,1942,4600
171,Dovin,COV,GK,40,0,1.0,0,3719
172,Wilson,COV,GK,44,0,0.4,168,511
173,Thomas,COV,DEF,40,0,8.6,19081,22716
174,Kitching,COV,DEF,40,0,0.3,0,1368
175,van Ewijk,COV,DEF,40,0,8.9,1015,61689
176,Dasilva,COV,DEF,40,0,0.7,4532,1149
177,Kesler-Hayden,COV,DEF,39,-1,0.0,816,317
178,Bidwell,COV,DEF,40,0,0.1,145,226
179,Latibeaudiere,COV,DEF,40,0,0.0,57,108
180,Woolfenden,COV,DEF,40,0,0.1,15,408
181,Brau,COV,DEF,40,0,0.0,0,76
182,Amenda,COV,DEF,40,0,0.6,24,5349
183,Rudoni,COV,MID,49,0,0.1,664,517
184,Grimes,COV,MID,49,0,0.1,148,704
185,Sakamoto,COV,MID,48,0,0.1,103,314
186,Mason-Clark,COV,MID,53,-1,0.1,61,301
187,Eccles,COV,MID,48,-1,0.0,11,77
188,Torp,COV,MID,53,-1,0.1,36,341
189,Shepherd,COV,MID,44,0,0.3,3307,1823
190,Tchaouna,COV,MID,54,0,0.1,14,269
191,Borges Rodrigues,COV,MID,45,0,0.1,0,549
192,Andrews,COV,MID,45,0,0.3,0,1576
193,Wright,COV,FWD,54,0,0.1,35,410
194,Thomas-Asante,COV,FWD,50,0,0.8,5804,4480
195,Simms,COV,FWD,49,-1,0.6,1000,4295
196,Markelo,COV,FWD,50,0,0.0,0,47
197,Bassette,COV,FWD,45,0,0.0,0,119
492,Awoniyi,COV,FWD,54,-1,0.4,52,4134
575,Yirenkyi,COV,MID,48,-1,0.1,202,816
584,Hamer,COV,MID,54,0,0.1,34,310
599,Cherif,COV,FWD,50,0,0.1,381,608
623,Bentley,COV,GK,40,0,0.6,6903,1605
655,Gboho,COV,MID,55,0,0.0,55,44
656,Mfuni,COV,DEF,40,0,0.1,1434,631
42,Guessand,CRY,MID,54,0,0.0,78,209
153,Disasi,CRY,DEF,45,0,0.1,20,612
198,Henderson,CRY,GK,50,0,1.3,96,8695
199,Benitez,CRY,GK,45,0,0.1,487,239
202,Richards,CRY,DEF,50,0,0.6,1186,1709
203,Canvot,CRY,DEF,48,-1,0.2,274,700
204,Mitchell,CRY,DEF,45,0,6.0,10288,12432
205,Sosa,CRY,DEF,45,0,0.0,0,78
206,Chadi Riad,CRY,DEF,43,-1,0.0,20,100
207,Mingueza,CRY,DEF,44,0,0.1,60,218
208,Sarr,CRY,MID,62,0,0.6,1950,1658
210,Wharton,CRY,MID,54,-1,0.7,931,3705
211,Yeremy,CRY,MID,55,0,0.4,562,2166
212,Hughes,CRY,MID,44,0,7.4,7184,35757
213,Lerma,CRY,MID,48,-1,0.1,60,286
214,Kamada,CRY,MID,50,0,0.5,2449,2323
215,Devenny,CRY,MID,50,0,0.0,0,28
216,Esse,CRY,MID,50,0,0.0,0,92
217,M.França,CRY,MID,49,0,0.0,0,113
218,Doucouré,CRY,MID,48,-1,0.0,76,238
219,J.Rak-Sakyi,CRY,MID,49,0,0.0,0,16
220,Cardines,CRY,DEF,45,0,0.0,0,3
221,Drakes-Thomas,CRY,MID,45,0,0.1,112,318
222,Strand Larsen,CRY,FWD,60,0,0.6,3513,2997
223,Mateta,CRY,FWD,63,0,1.3,152,6921
224,Nketiah,CRY,FWD,55,0,0.5,911,2686
225,Uche,CRY,FWD,50,0,0.0,0,0
241,McNeil,CRY,MID,54,0,0.1,50,364
555,Matthews,CRY,GK,40,0,1.7,824,2392
577,Tomiyasu,CRY,DEF,44,0,0.3,139,732
588,Khalaili,CRY,DEF,50,0,0.3,1511,776
595,Gozo,CRY,MID,50,0,0.0,25,63
633,Ahanor,CRY,DEF,45,0,0.0,108,90
643,Chilwell,CRY,DEF,45,0,0.4,420,2406
644,Timber,CRY,MID,50,0,0.0,352,243
647,Osorio,CRY,MID,55,0,0.0,15,58
21,Nørgaard,EVE,MID,49,0,0.0,28,233
209,Johnson,EVE,MID,59,0,0.1,282,554
226,Pickford,EVE,GK,55,0,9.1,22807,11016
227,Travers,EVE,GK,50,0,0.0,186,196
228,King,EVE,GK,45,0,0.0,81,127
229,Tarkowski,EVE,DEF,61,0,15.9,172377,13171
230,Branthwaite,EVE,DEF,55,0,2.4,15018,4856
231,Keane,EVE,DEF,48,0,0.7,299,3079
232,O'Brien,EVE,DEF,48,-1,0.3,256,885
233,Mykolenko,EVE,DEF,46,1,4.2,36509,12596
234,Patterson,EVE,DEF,45,0,0.0,0,95
235,Aznou,EVE,DEF,40,0,0.1,0,436
236,Dewsbury-Hall,EVE,MID,66,1,6.0,30612,36613
238,Grealish,EVE,MID,65,0,0.5,2642,2337
239,Garner,EVE,MID,60,0,0.2,1251,1573
242,George,EVE,MID,55,0,0.9,1902,9261
243,Alcaraz,EVE,MID,49,0,0.1,127,326
244,Armstrong,EVE,MID,50,0,0.4,631,2820
245,Dibling,EVE,MID,54,0,0.0,96,117
246,Röhl,EVE,MID,49,0,0.0,6,492
247,Hackney,EVE,MID,54,-1,0.2,157,883
248,Beto,EVE,FWD,54,0,0.6,0,5766
249,Barry,EVE,FWD,56,0,8.1,57940,29287
649,Maitland-Niles,EVE,DEF,45,0,1.3,15328,3110
654,Graham,EVE,MID,45,0,0.1,177,791
250,Leno,FUL,GK,45,0,3.3,28495,6944
251,Lecomte,FUL,GK,40,0,1.1,1940,1856
252,McNally,FUL,GK,40,0,0.1,0,488
253,Andersen,FUL,DEF,50,0,0.1,2119,835
254,Robinson,FUL,DEF,45,0,1.4,12159,4571
255,J.Cuenca,FUL,DEF,45,0,0.0,48,76
256,Tete,FUL,DEF,44,0,0.2,28,923
257,Bassey,FUL,DEF,45,0,0.7,3654,1190
258,Castagne,FUL,DEF,45,0,0.9,11855,3470
261,Iwobi,FUL,MID,54,0,0.7,2310,2476
262,Smith Rowe,FUL,MID,54,0,0.2,215,1044
263,Kevin,FUL,MID,53,0,0.0,148,210
264,Bobb,FUL,MID,55,0,0.3,1583,1357
265,Berge,FUL,MID,49,0,0.3,455,1009
266,Cairney,FUL,MID,49,0,0.0,7,18
268,King,FUL,MID,55,0,2.4,64877,12699
269,Sessegnon,FUL,DEF,43,-1,0.3,188,1080
270,Reed,FUL,MID,44,0,1.1,2277,5466
271,Muniz,FUL,FWD,54,0,0.4,1273,2125
272,Kusi-Asare,FUL,FWD,45,0,5.5,8119,26563
569,Gonzalo,FUL,FWD,60,0,3.8,45380,24416
570,Palacios,FUL,MID,54,0,0.2,606,754
580,Charles,FUL,MID,50,0,0.1,389,291
610,De Fougerolles,FUL,DEF,40,0,0.1,0,404
626,Zepa,FUL,MID,45,0,0.3,89,1771
635,Larsson,FUL,MID,50,0,0.0,70,57
636,Ángel,FUL,MID,50,0,0.0,24,20
650,Affengruber,FUL,DEF,45,0,0.0,2126,446
240,Iroegbunam,HUL,MID,50,0,0.0,62,112
273,Phillips,HUL,GK,40,0,1.4,2156,2571
274,Butland,HUL,GK,45,0,0.1,54,232
275,Cartwright,HUL,GK,40,0,0.0,0,22
276,Lo-Tutala,HUL,GK,40,0,0.0,0,90
277,Egan,HUL,DEF,41,0,7.1,21770,22645
278,Hughes,HUL,DEF,39,0,0.2,925,1446
279,Ajayi,HUL,DEF,42,0,14.1,36734,46676
280,Coyle,HUL,DEF,40,0,0.7,1664,1540
281,Drameh,HUL,DEF,40,0,0.0,0,190
282,Giles,HUL,DEF,40,0,2.9,18005,10606
283,Jacob,HUL,DEF,40,0,0.0,0,24
284,McCarthy,HUL,DEF,40,0,0.1,301,346
285,McNair,HUL,DEF,40,0,0.1,148,328
286,Belloumi,HUL,MID,51,0,4.9,59208,18788
287,Millar,HUL,MID,50,0,0.0,0,229
288,Dowell,HUL,MID,45,0,0.3,453,1606
289,Crooks,HUL,MID,44,-1,0.5,4098,3306
290,Slater,HUL,MID,45,0,5.3,12393,30369
291,Matazo,HUL,MID,45,0,0.0,24,46
292,Ömür,HUL,MID,49,0,0.0,69,111
293,Kamara,HUL,MID,50,0,0.0,0,9
294,Zambrano,HUL,MID,45,0,0.1,116,395
295,McBurnie,HUL,FWD,55,0,1.9,5943,14817
296,Akintola,HUL,MID,50,0,0.0,0,213
297,Gyabi,HUL,MID,44,-1,0.0,30,95
298,Destan,HUL,FWD,45,0,0.2,0,1026
299,Burstow,HUL,FWD,45,0,0.0,0,182
340,Gelhardt,HUL,MID,50,0,0.0,68,87
556,Targett,HUL,DEF,40,0,1.7,87,7845
563,Morita,HUL,MID,50,0,0.0,9,116
572,Tzolakis,HUL,GK,46,0,12.4,91766,15128
574,Hjertø-Dahl,HUL,MID,49,0,0.1,61,254
576,Stroud,HUL,MID,50,0,0.1,98,371
585,Herrington,HUL,DEF,40,0,0.6,815,1274
586,Mendy,HUL,DEF,41,0,6.3,5233,29531
589,Gourna-Douath,HUL,MID,50,0,0.0,28,82
617,Cho,HUL,MID,50,0,0.0,280,114
632,Ansah,HUL,FWD,50,0,0.0,53,332
637,Vaz,HUL,FWD,50,0,0.1,1410,898
638,Norton-Cuffy,HUL,DEF,40,0,0.2,432,1846
642,Thomas,HUL,MID,55,0,0.0,350,268
645,Mouzakitis,HUL,MID,50,0,0.0,62,77
259,Diop,IPS,DEF,40,0,12.8,5500,44337
267,Lukić,IPS,MID,49,-1,0.1,150,417
300,Walton,IPS,GK,44,0,0.4,1271,690
301,Palmer,IPS,GK,40,0,3.9,3057,9299
302,Button,IPS,GK,40,0,0.6,1187,1002
303,Kipré,IPS,DEF,39,0,0.9,3574,3337
304,O'Shea,IPS,DEF,40,0,2.7,1471,11340
305,Davis,IPS,DEF,40,0,6.9,38672,19587
306,Greaves,IPS,DEF,40,0,1.1,353,2623
307,Johnson,IPS,DEF,40,0,0.1,0,291
308,Furlong,IPS,DEF,39,0,0.6,5073,2067
309,Núñez,IPS,MID,49,0,0.1,62,494
310,Matusiwa,IPS,MID,49,0,0.0,13,14
311,Burns,IPS,MID,50,0,0.0,0,6
312,Taylor,IPS,MID,44,-1,0.0,289,197
313,Clarke,IPS,MID,54,0,0.2,100,753
314,Ogbene,IPS,MID,49,0,0.0,0,54
315,Fatawu,IPS,MID,54,0,0.2,46,2009
316,Emersonn,IPS,FWD,55,0,3.5,26623,18460
317,Hirst,IPS,FWD,50,0,0.1,0,352
318,Philogene,IPS,MID,54,0,0.1,21,122
319,Szmodics,IPS,MID,50,0,0.0,0,6
320,Akpom,IPS,FWD,50,0,1.2,4069,7879
321,Walle Egeli,IPS,FWD,45,0,3.5,14055,21278
322,Al-Hamadi,IPS,FWD,50,0,0.1,0,291
323,McAteer,IPS,MID,44,-1,1.0,647,5215
324,Mehmeti,IPS,MID,48,-1,0.0,53,110
554,Van Oevelen,IPS,GK,45,0,0.0,0,64
562,Maeda,IPS,MID,53,-1,0.2,99,1220
564,Scherpen,IPS,GK,45,0,0.6,436,1962
571,Florentino,IPS,MID,48,-1,0.1,73,257
591,Enciso,IPS,MID,55,0,0.8,1623,5089
592,Ouattara,IPS,DEF,40,0,0.9,544,1603
602,Humphreys,IPS,MID,45,0,0.0,0,191
619,Palacios,IPS,MID,50,0,0.1,411,653
640,Flemming,IPS,FWD,55,0,0.1,680,803
260,Wilson,LEE,MID,62,0,1.7,51,33429
326,Perri,LEE,GK,45,0,0.3,0,948
327,Bijol,LEE,DEF,50,0,0.7,627,4395
329,Rodon,LEE,DEF,43,-1,0.8,36,7346
330,Bogle,LEE,DEF,46,0,6.8,96445,17956
331,Gudmundsson,LEE,DEF,45,0,0.1,372,228
332,Justin,LEE,DEF,45,0,1.5,3058,4469
333,Bornauw,LEE,DEF,45,0,0.0,0,4
334,Muharemović,LEE,DEF,50,0,4.3,19975,16226
335,Stach,LEE,MID,60,0,2.5,3664,15974
336,Okafor,LEE,MID,58,0,0.4,1361,2685
337,Aaronson,LEE,MID,53,-1,0.5,160,2732
338,Ampadu,LEE,MID,54,0,0.9,1134,3852
339,Longstaff,LEE,MID,49,0,0.1,97,504
341,Gnonto,LEE,MID,50,0,0.0,0,43
342,Harrison,LEE,MID,50,0,0.0,0,5
343,James,LEE,MID,49,0,0.1,149,457
344,Gruev,LEE,MID,50,0,0.0,37,11
345,Tanaka,LEE,MID,49,0,0.3,1652,1764
346,Calvert-Lewin,LEE,FWD,60,0,25.0,73288,135319
347,Nmecha,LEE,FWD,54,0,0.5,1444,2971
348,Piroe,LEE,FWD,50,0,0.1,0,337
349,Mateo Joseph,LEE,FWD,45,0,0.1,240,375
385,Trafford,LEE,GK,50,0,5.5,15069,10849
598,Elvedi,LEE,DEF,45,0,0.1,165,165
603,Lienou,LEE,DEF,40,0,0.1,187,399
604,Cresswell,LEE,MID,45,0,0.1,238,712
625,Cairns,LEE,GK,40,0,0.2,676,591
629,Zetterer,LEE,GK,40,0,0.7,2415,2122
641,Bard,LEE,DEF,45,0,0.0,77,62
648,Bahoya,LEE,MID,50,0,0.0,79,144
350,A.Becker,LIV,GK,55,0,3.9,8601,8512
351,Mamardashvili,LIV,GK,49,0,0.1,192,460
352,Woodman,LIV,GK,40,0,1.0,607,1818
353,Pecsi,LIV,GK,40,0,0.0,0,49
354,Jaros,LIV,GK,40,0,0.0,165,120
355,Davies,LIV,GK,40,0,0.2,224,352
356,Virgil,LIV,DEF,65,0,16.2,15585,33718
357,Frimpong,LIV,DEF,53,0,1.8,1213,10005
358,Kerkez,LIV,DEF,54,0,2.2,1933,7968
359,Gomez,LIV,DEF,49,0,0.0,239,84
360,Bradley,LIV,DEF,50,0,0.0,37,53
361,Lucky,LIV,DEF,40,0,0.1,221,405
362,Jacquet,LIV,DEF,50,0,3.4,24505,9741
363,Leoni,LIV,DEF,40,0,0.0,54,141
364,Tsimikas,LIV,DEF,49,0,0.1,60,303
365,Ramsay,LIV,DEF,40,0,0.1,0,344
366,Wirtz,LIV,MID,73,0,5.8,2035,34924
367,Gakpo,LIV,MID,72,0,12.6,40641,63978
368,Szoboszlai,LIV,MID,70,0,33.1,26958,173516
369,Ngumoha,LIV,MID,57,-1,0.5,582,3403
370,Chiesa,LIV,MID,53,-1,0.0,11,185
371,Gravenberch,LIV,MID,58,-1,1.1,911,7226
372,Mac Allister,LIV,MID,54,0,1.3,2950,5316
373,C.Jones,LIV,MID,55,0,0.0,0,42
374,Endo,LIV,MID,49,0,0.1,115,325
375,Nyoni,LIV,MID,49,0,0.0,60,242
376,Bajcetic,LIV,MID,50,0,0.0,0,1
377,Munoz,LIV,MID,65,0,0.9,1063,9551
378,McConnell,LIV,MID,44,0,0.2,824,1125
379,Isak,LIV,FWD,91,0,22.3,88689,54332
380,Ekitiké,LIV,FWD,74,0,0.1,258,609
381,Koumas,LIV,MID,50,0,0.0,102,132
382,Danns,LIV,FWD,45,0,0.2,2716,1834
383,Elliott,LIV,MID,54,0,0.0,0,161
579,Araujo,LIV,DEF,54,0,3.0,12711,7969
627,Barcola,LIV,MID,80,0,1.8,6721,15174
155,Enzo,MCI,MID,69,0,3.6,23532,10558
237,Ndiaye,MCI,MID,58,-1,6.8,5446,57598
384,Donnarumma,MCI,GK,55,0,7.6,8538,23484
386,Bettinelli,MCI,GK,45,0,0.0,40,65
387,O'Reilly,MCI,DEF,63,-1,11.0,3890,57882
388,Guéhi,MCI,DEF,60,0,18.3,18991,38587
389,Matheus N.,MCI,DEF,59,0,1.0,1289,2165
390,Rúben,MCI,DEF,55,0,1.9,3615,7048
391,Gvardiol,MCI,DEF,57,0,26.6,117482,38925
392,Aït-Nouri,MCI,DEF,53,0,0.4,403,1707
393,Khusanov,MCI,DEF,54,0,1.4,1086,7372
394,Alleyne,MCI,DEF,50,0,0.0,0,13
395,Lewis,MCI,DEF,44,0,0.2,228,941
396,Vitor Reis,MCI,DEF,45,0,0.0,55,111
397,Semenyo,MCI,MID,84,0,15.4,105541,36278
398,Foden,MCI,MID,69,0,1.8,132,23003
399,Cherki,MCI,MID,78,0,28.2,88047,71449
400,Doku,MCI,MID,74,0,0.7,2548,1407
402,Rodrigo,MCI,MID,65,0,0.0,0,19
404,Reijnders,MCI,MID,60,0,0.0,0,69
406,Kovačić,MCI,MID,54,0,0.1,73,359
407,Echeverri,MCI,MID,49,0,0.0,0,39
408,Phillips,MCI,MID,50,0,0.0,0,8
409,Mukasa,MCI,MID,45,0,0.1,0,465
410,Monga,MCI,MID,49,0,0.0,0,42
411,Haaland,MCI,FWD,156,0,73.7,59715,14553
481,Anderson,MCI,MID,63,0,4.0,5962,22351
587,Rulli,MCI,GK,50,0,0.0,46,80
616,Bouaddi,MCI,MID,55,0,0.2,655,1717
621,McAidoo,MCI,MID,45,0,0.1,145,869
