id,web_name,team,pos,now_cost,cost_change_event,selected_by_percent,transfers_in_event,transfers_out_event
151,Acheampong,CHE,DEF,45,0,0.3,286,1387
152,Palestra,CHE,DEF,53,0,0.6,135,2787
154,Palmer,CHE,MID,97,0,26.4,37703,96113
156,Neto,CHE,MID,65,0,1.4,3105,7253
157,Estêvão,CHE,MID,63,0,0.7,1061,3147
158,Gittens,CHE,MID,58,-1,0.0,109,158
159,Caicedo,CHE,MID,53,0,1.1,276,6451
161,Lavia,CHE,MID,50,0,0.2,275,1923
163,D.Essugo,CHE,MID,45,0,0.1,0,516
164,Quenda,CHE,MID,53,0,0.0,43,120
165,João Pedro,CHE,FWD,77,-1,66.0,37210,300664
168,Marc Guiu,CHE,FWD,50,0,0.2,0,1088
169,Mheuka,CHE,FWD,45,0,0.5,3053,2427
170,Emegha,CHE,FWD,50,0,0.1,51,770
200,Lacroix,CHE,DEF,59,-1,6.8,4944,21419
560,Penders,CHE,GK,44,0,0.1,172,210
561,Anselmino,CHE,DEF,45,0,0.0,43,84
568,Barco,CHE,MID,54,0,0.1,158,316
583,Chavarria,CHE,DEF,49,0,0.1,293,384
662,Nicoll-Jazuli,CHE,MID,45,0,0.0,243,43
91,Pinnock,COV,DEF,45,0,0.1,253,156
104,Onyeka,COV,MID,49,0,0.1,120,314
110,Rushworth,COV,GK,45,0,0.8,1728,4232
171,Dovin,COV,GK,40,0,1.0,0,3336
172,Wilson,COV,GK,44,0,0.4,153,443
173,Thomas,COV,DEF,40,0,8.6,16855,20434
174,Kitching,COV,DEF,40,0,0.3,0,1244
175,van Ewijk,COV,DEF,40,0,9.0,975,56096
176,Dasilva,COV,DEF,40,0,0.7,3979,996
177,Kesler-Hayden,COV,DEF,39,-1,0.0,693,285
178,Bidwell,COV,DEF,40,0,0.1,135,206
179,Latibeaudiere,COV,DEF,40,0,0.0,52,89
180,Woolfenden,COV,DEF,40,0,0.1,13,378
181,Brau,COV,DEF,40,0,0.0,0,70
182,Amenda,COV,DEF,40,0,0.6,20,4940
183,Rudoni,COV,MID,49,0,0.1,592,462
184,Grimes,COV,MID,49,0,0.1,131,658
185,Sakamoto,COV,MID,48,0,0.1,95,293
186,Mason-Clark,COV,MID,53,-1,0.1,53,273
187,Eccles,COV,MID,48,-1,0.0,11,71
188,Torp,COV,MID,53,-1,0.1,36,311
189,Shepherd,COV,MID,44,0,0.3,3040,1675
190,Tchaouna,COV,MID,54,0,0.1,8,238
191,Borges Rodrigues,COV,MID,45,0,0.1,0,511
192,Andrews,COV,MID,45,0,0.3,0,1436
193,Wright,COV,FWD,54,0,0.1,29,362
194,Thomas-Asante,COV,FWD,50,0,0.8,5135,4041
195,Simms,COV,FWD,49,-1,0.6,728,3941
196,Markelo,COV,FWD,50,0,0.0,0,42
197,Bassette,COV,FWD,45,0,0.0,0,113
492,Awoniyi,COV,FWD,54,-1,0.4,49,3848
575,Yirenkyi,COV,MID,48,-1,0.1,168,754
584,Hamer,COV,MID,54,0,0.1,28,269
599,Cherif,COV,FWD,50,0,0.1,357,555
623,Bentley,COV,GK,40,0,0.6,6393,1139
655,Gboho,COV,MID,55,0,0.0,50,43
656,Mfuni,COV,DEF,40,0,0.1,1240,569
42,Guessand,CRY,MID,54,0,0.0,62,185
153,Disasi,CRY,DEF,45,0,0.1,17,563
198,Henderson,CRY,GK,50,0,1.3,91,7927
199,Benitez,CRY,GK,45,0,0.1,429,212
202,Richards,CRY,DEF,50,0,0.6,1059,1564
203,Canvot,CRY,DEF,48,-1,0.2,237,653
204,Mitchell,CRY,DEF,45,0,6.0,8944,11241
205,Sosa,CRY,DEF,45,0,0.0,0,72
206,Chadi Riad,CRY,DEF,43,-1,0.0,17,89
207,Mingueza,CRY,DEF,44,0,0.1,59,202
208,Sarr,CRY,MID,62,0,0.6,1799,1494
210,Wharton,CRY,MID,55,0,0.7,821,3348
211,Yeremy,CRY,MID,55,0,0.4,493,2004
212,Hughes,CRY,MID,44,0,7.4,6531,32426
213,Lerma,CRY,MID,48,-1,0.1,44,253
214,Kamada,CRY,MID,50,0,0.5,2207,2088
215,Devenny,CRY,MID,50,0,0.0,0,24
216,Esse,CRY,MID,50,0,0.0,0,85
217,M.França,CRY,MID,49,0,0.0,0,96
218,Doucouré,CRY,MID,48,-1,0.0,65,206
219,J.Rak-Sakyi,CRY,MID,49,0,0.0,0,15
220,Cardines,CRY,DEF,45,0,0.0,0,3
221,Drakes-Thomas,CRY,MID,45,0,0.1,104,292
222,Strand Larsen,CRY,FWD,60,0,0.6,3227,2700
223,Mateta,CRY,FWD,63,0,1.3,135,6276
224,Nketiah,CRY,FWD,55,0,0.5,829,2428
225,Uche,CRY,FWD,50,0,0.0,0,0
241,McNeil,CRY,MID,54,0,0.1,47,329
555,Matthews,CRY,GK,40,0,1.7,733,2113
577,Tomiyasu,CRY,DEF,44,0,0.3,139,581
588,Khalaili,CRY,DEF,50,0,0.3,1319,663
595,Gozo,CRY,MID,50,0,0.0,16,55
633,Ahanor,CRY,DEF,45,0,0.0,101,76
643,Chilwell,CRY,DEF,45,0,0.4,377,2159
644,Timber,CRY,MID,50,0,0.0,313,216
647,Osorio,CRY,MID,55,0,0.0,11,52
21,Nørgaard,EVE,MID,49,0,0.0,25,214
209,Johnson,EVE,MID,59,0,0.1,258,503
226,Pickford,EVE,GK,55,0,9.1,20706,9582
227,Travers,EVE,GK,50,0,0.0,166,172
228,King,EVE,GK,45,0,0.0,75,115
229,Tarkowski,EVE,DEF,61,0,15.7,154167,11074
230,Branthwaite,EVE,DEF,55,0,2.4,13444,4261
231,Keane,EVE,DEF,48,0,0.7,273,2803
232,O'Brien,EVE,DEF,48,-1,0.3,235,792
233,Mykolenko,EVE,DEF,46,1,4.2,34880,11075
234,Patterson,EVE,DEF,45,0,0.0,0,85
235,Aznou,EVE,DEF,40,0,0.1,0,389
236,Dewsbury-Hall,EVE,MID,66,1,6.0,29444,33727
238,Grealish,EVE,MID,65,0,0.5,2322,2108
239,Garner,EVE,MID,60,0,0.2,1093,1428
242,George,EVE,MID,55,0,0.9,1691,8676
243,Alcaraz,EVE,MID,49,0,0.1,113,294
244,Armstrong,EVE,MID,50,0,0.4,570,2615
245,Dibling,EVE,MID,54,0,0.0,86,105
246,Röhl,EVE,MID,49,0,0.0,6,454
247,Hackney,EVE,MID,54,-1,0.2,144,819
248,Beto,EVE,FWD,54,0,0.6,0,5312
249,Barry,EVE,FWD,56,0,8.1,52197,26116
649,Maitland-Niles,EVE,DEF,45,0,1.2,13747,2674
654,Graham,EVE,MID,45,0,0.1,160,699
250,Leno,FUL,GK,45,0,3.3,25119,5717
251,Lecomte,FUL,GK,40,0,1.1,1781,1623
252,McNally,FUL,GK,40,0,0.1,0,450
253,Andersen,FUL,DEF,50,0,0.1,1920,737
254,Robinson,FUL,DEF,45,0,1.4,10648,3919
255,J.Cuenca,FUL,DEF,45,0,0.0,45,69
256,Tete,FUL,DEF,44,0,0.2,23,884
257,Bassey,FUL,DEF,45,0,0.7,3105,1019
258,Castagne,FUL,DEF,45,0,0.9,10913,3026
261,Iwobi,FUL,MID,54,0,0.7,1954,2249
262,Smith Rowe,FUL,MID,54,0,0.2,185,956
263,Kevin,FUL,MID,53,0,0.0,125,189
264,Bobb,FUL,MID,55,0,0.3,1389,1228
265,Berge,FUL,MID,49,0,0.3,414,920
266,Cairney,FUL,MID,49,0,0.0,6,15
268,King,FUL,MID,55,0,2.4,56726,11132
269,Sessegnon,FUL,DEF,43,-1,0.3,141,1005
270,Reed,FUL,MID,44,0,1.1,2066,4968
271,Muniz,FUL,FWD,54,0,0.4,1167,1893
272,Kusi-Asare,FUL,FWD,45,0,5.5,7276,24058
569,Gonzalo,FUL,FWD,60,0,3.8,39910,21729
570,Palacios,FUL,MID,54,0,0.2,566,674
580,Charles,FUL,MID,50,0,0.1,349,261
610,De Fougerolles,FUL,DEF,40,0,0.1,0,364
626,Zepa,FUL,MID,45,0,0.3,79,1617
635,Larsson,FUL,MID,50,0,0.0,62,53
636,Ángel,FUL,MID,50,0,0.0,21,18
650,Affengruber,FUL,DEF,45,0,0.0,1822,350
240,Iroegbunam,HUL,MID,50,0,0.0,54,102
273,Phillips,HUL,GK,40,0,1.4,1592,2222
274,Butland,HUL,GK,45,0,0.1,47,207
275,Cartwright,HUL,GK,40,0,0.0,0,17
276,Lo-Tutala,HUL,GK,40,0,0.0,0,78
277,Egan,HUL,DEF,41,0,7.1,19570,20213
278,Hughes,HUL,DEF,39,0,0.2,867,1318
279,Ajayi,HUL,DEF,42,0,14.1,34286,41822
280,Coyle,HUL,DEF,40,0,0.7,1560,1373
281,Drameh,HUL,DEF,40,0,0.0,0,170
282,Giles,HUL,DEF,40,0,2.9,16880,9513
283,Jacob,HUL,DEF,40,0,0.0,0,19
284,McCarthy,HUL,DEF,40,0,0.1,280,302
285,McNair,HUL,DEF,40,0,0.1,128,289
286,Belloumi,HUL,MID,51,0,4.8,53057,16898
287,Millar,HUL,MID,50,0,0.0,0,209
288,Dowell,HUL,MID,45,0,0.3,406,1442
289,Crooks,HUL,MID,44,-1,0.5,3681,2993
290,Slater,HUL,MID,45,0,5.3,11288,27794
291,Matazo,HUL,MID,45,0,0.0,21,44
292,Ömür,HUL,MID,49,0,0.0,62,102
293,Kamara,HUL,MID,50,0,0.0,0,9
294,Zambrano,HUL,MID,45,0,0.1,104,351
295,McBurnie,HUL,FWD,55,0,1.9,5481,13646
296,Akintola,HUL,MID,50,0,0.0,0,195
297,Gyabi,HUL,MID,45,0,0.0,23,89
298,Destan,HUL,FWD,45,0,0.2,0,936
299,Burstow,HUL,FWD,45,0,0.0,0,173
340,Gelhardt,HUL,MID,50,0,0.0,61,71
556,Targett,HUL,DEF,40,0,1.7,79,7146
563,Morita,HUL,MID,50,0,0.0,9,105
572,Tzolakis,HUL,GK,46,0,12.3,77712,13226
574,Hjertø-Dahl,HUL,MID,49,0,0.1,58,226
576,Stroud,HUL,MID,50,0,0.1,90,326
585,Herrington,HUL,DEF,40,0,0.6,742,1118
586,Mendy,HUL,DEF,41,0,6.3,4658,28021
589,Gourna-Douath,HUL,MID,50,0,0.0,27,70
617,Cho,HUL,MID,50,0,0.0,254,99
632,Ansah,HUL,FWD,50,0,0.0,47,304
637,Vaz,HUL,FWD,50,0,0.1,1273,794
638,Norton-Cuffy,HUL,DEF,40,0,0.2,422,1505
642,Thomas,HUL,MID,55,0,0.0,309,240
645,Mouzakitis,HUL,MID,50,0,0.0,53,67
259,Diop,IPS,DEF,40,0,12.9,4980,39984
267,Lukić,IPS,MID,49,-1,0.1,136,375
300,Walton,IPS,GK,44,0,0.4,1123,591
301,Palmer,IPS,GK,40,0,3.9,2745,8157
302,Button,IPS,GK,40,0,0.6,1105,873
303,Kipré,IPS,DEF,39,0,0.9,3264,2973
304,O'Shea,IPS,DEF,40,0,2.7,1322,10353
305,Davis,IPS,DEF,40,0,6.9,34955,17148
306,Greaves,IPS,DEF,40,0,1.1,321,2376
307,Johnson,IPS,DEF,40,0,0.1,0,271
308,Furlong,IPS,DEF,39,0,0.6,4612,1819
309,Núñez,IPS,MID,49,0,0.1,58,445
310,Matusiwa,IPS,MID,49,0,0.0,10,13
311,Burns,IPS,MID,50,0,0.0,0,6
312,Taylor,IPS,MID,44,-1,0.0,260,174
313,Clarke,IPS,MID,54,0,0.2,89,698
314,Ogbene,IPS,MID,49,0,0.0,0,50
315,Fatawu,IPS,MID,54,0,0.2,46,1818
316,Emersonn,IPS,FWD,55,0,3.4,24869,16822
317,Hirst,IPS,FWD,50,0,0.1,0,320
318,Philogene,IPS,MID,54,0,0.1,20,110
319,Szmodics,IPS,MID,50,0,0.0,0,5
320,Akpom,IPS,FWD,50,0,1.2,3754,7247
321,Walle Egeli,IPS,FWD,45,0,3.5,12655,19349
322,Al-Hamadi,IPS,FWD,50,0,0.1,0,265
323,McAteer,IPS,MID,44,-1,1.0,399,4791
324,Mehmeti,IPS,MID,48,-1,0.0,49,95
554,Van Oevelen,IPS,GK,45,0,0.0,0,59
562,Maeda,IPS,MID,53,-1,0.2,90,1128
564,Scherpen,IPS,GK,45,0,0.6,390,1823
571,Florentino,IPS,MID,48,-1,0.1,65,235
591,Enciso,IPS,MID,55,0,0.8,1442,4707
592,Ouattara,IPS,DEF,40,0,0.9,500,1456
602,Humphreys,IPS,MID,45,0,0.0,0,172
619,Palacios,IPS,MID,50,0,0.1,385,582
640,Flemming,IPS,FWD,55,0,0.1,617,732
260,Wilson,LEE,MID,62,0,1.8,46,31151
326,Perri,LEE,GK,45,0,0.3,0,861
327,Bijol,LEE,DEF,50,0,0.7,564,4017
329,Rodon,LEE,DEF,43,-1,0.8,30,6791
330,Bogle,LEE,DEF,46,0,6.7,86336,15565
331,Gudmundsson,LEE,DEF,45,0,0.1,320,197
332,Justin,LEE,DEF,45,0,1.5,2676,4061
333,Bornauw,LEE,DEF,45,0,0.0,0,4
334,Muharemović,LEE,DEF,50,0,4.3,16972,14251
335,Stach,LEE,MID,60,0,2.5,3341,14749
336,Okafor,LEE,MID,58,0,0.4,1195,2426
337,Aaronson,LEE,MID,53,-1,0.5,141,2506
338,Ampadu,LEE,MID,54,0,0.9,996,3509
339,Longstaff,LEE,MID,49,0,0.1,91,449
341,Gnonto,LEE,MID,50,0,0.0,0,38
342,Harrison,LEE,MID,50,0,0.0,0,4
343,James,LEE,MID,49,0,0.1,136,411
344,Gruev,LEE,MID,50,0,0.0,34,10
345,Tanaka,LEE,MID,49,0,0.3,1455,1568
346,Calvert-Lewin,LEE,FWD,60,0,25.1,68194,122181
347,Nmecha,LEE,FWD,54,0,0.5,1304,2693
348,Piroe,LEE,FWD,50,0,0.1,0,300
349,Mateo Joseph,LEE,FWD,45,0,0.1,218,347
385,Trafford,LEE,GK,50,0,5.5,12705,9562
598,Elvedi,LEE,DEF,45,0,0.1,153,144
603,Lienou,LEE,DEF,40,0,0.1,173,357
604,Cresswell,LEE,MID,45,0,0.1,222,637
625,Cairns,LEE,GK,40,0,0.2,623,517
629,Zetterer,LEE,GK,40,0,0.7,2190,1842
641,Bard,LEE,DEF,45,0,0.0,67,58
648,Bahoya,LEE,MID,50,0,0.0,71,130
350,A.Becker,LIV,GK,55,0,3.9,7341,7552
351,Mamardashvili,LIV,GK,49,0,0.1,169,418
352,Woodman,LIV,GK,40,0,1.0,540,1625
353,Pecsi,LIV,GK,40,0,0.0,0,46
354,Jaros,LIV,GK,40,0,0.0,145,93
355,Davies,LIV,GK,40,0,0.2,191,300
356,Virgil,LIV,DEF,65,0,16.2,13803,30180
357,Frimpong,LIV,DEF,53,0,1.8,1101,9088
358,Kerkez,LIV,DEF,54,0,2.3,1712,7253
359,Gomez,LIV,DEF,49,0,0.0,219,73
360,Bradley,LIV,DEF,50,0,0.0,32,44
361,Lucky,LIV,DEF,40,0,0.1,199,362
362,Jacquet,LIV,DEF,50,0,3.4,21098,8628
363,Leoni,LIV,DEF,40,0,0.0,52,126
364,Tsimikas,LIV,DEF,49,0,0.1,53,273
365,Ramsay,LIV,DEF,40,0,0.1,0,295
366,Wirtz,LIV,MID,73,0,5.8,1758,32141
367,Gakpo,LIV,MID,72,0,12.6,36470,58447
368,Szoboszlai,LIV,MID,70,0,33.3,24098,158518
369,Ngumoha,LIV,MID,57,-1,0.5,535,3123
370,Chiesa,LIV,MID,53,-1,0.0,11,162
371,Gravenberch,LIV,MID,58,-1,1.1,815,6481
372,Mac Allister,LIV,MID,54,0,1.3,2634,4772
373,C.Jones,LIV,MID,55,0,0.0,0,39
374,Endo,LIV,MID,49,0,0.1,107,285
375,Nyoni,LIV,MID,49,0,0.0,52,225
376,Bajcetic,LIV,MID,50,0,0.0,0,1
377,Munoz,LIV,MID,65,0,0.9,967,8780
378,McConnell,LIV,MID,44,0,0.2,750,992
379,Isak,LIV,FWD,91,0,22.3,78013,49154
380,Ekitiké,LIV,FWD,74,0,0.1,241,549
381,Koumas,LIV,MID,50,0,0.0,93,118
382,Danns,LIV,FWD,45,0,0.2,2508,1647
383,Elliott,LIV,MID,54,0,0.0,0,150
579,Araujo,LIV,DEF,54,0,3.0,11312,7070
627,Barcola,LIV,MID,80,0,1.8,5962,13794
155,Enzo,MCI,MID,69,0,3.6,20975,9395
237,Ndiaye,MCI,MID,58,-1,6.9,4976,53319
384,Donnarumma,MCI,GK,55,0,7.6,7844,20951
386,Bettinelli,MCI,GK,45,0,0.0,34,54
387,O'Reilly,MCI,DEF,63,-1,11.1,3487,53183
388,Guéhi,MCI,DEF,60,0,18.4,17334,34293
389,Matheus N.,MCI,DEF,59,0,1.0,1185,1891
390,Rúben,MCI,DEF,55,0,1.9,3268,6214
391,Gvardiol,MCI,DEF,57,0,26.5,106217,34079
392,Aït-Nouri,MCI,DEF,53,0,0.4,362,1549
393,Khusanov,MCI,DEF,54,0,1.4,991,6631
394,Alleyne,MCI,DEF,50,0,0.0,0,10
395,Lewis,MCI,DEF,44,0,0.2,207,836
396,Vitor Reis,MCI,DEF,45,0,0.0,52,109
397,Semenyo,MCI,MID,84,0,15.3,91061,33028
398,Foden,MCI,MID,69,0,1.9,114,21267
399,Cherki,MCI,MID,78,0,28.2,77101,65864
400,Doku,MCI,MID,74,0,0.7,2028,1237
402,Rodrigo,MCI,MID,65,0,0.0,0,15
404,Reijnders,MCI,MID,60,0,0.0,0,61
406,Kovačić,MCI,MID,54,0,0.1,62,331
407,Echeverri,MCI,MID,49,0,0.0,0,37
408,Phillips,MCI,MID,50,0,0.0,0,7
409,Mukasa,MCI,MID,45,0,0.1,0,414
410,Monga,MCI,MID,49,0,0.0,0,37
411,Haaland,MCI,FWD,156,0,73.6,53569,13030
481,Anderson,MCI,MID,63,0,4.0,5405,20204
587,Rulli,MCI,GK,50,0,0.0,42,68
616,Bouaddi,MCI,MID,55,0,0.2,592,1553
621,McAidoo,MCI,MID,45,0,0.1,135,776
622,Braithwaite,MCI,DEF,40,0,0.2,399,1131
